t,R,S,I,sample
15.212167357293206,90.0,19582.0,328.0,12.0
15.21455868642206,90.0,19581.0,329.0,12.0
15.219034701871607,90.0,19580.0,330.0,12.0
15.223431293987096,90.0,19579.0,331.0,12.0
15.22471607174263,90.0,19578.0,332.0,12.0
15.234493018064676,90.0,19577.0,333.0,12.0
15.234798049258425,90.0,19576.0,334.0,12.0
15.239338474471019,90.0,19575.0,335.0,12.0
15.24439309284239,90.0,19574.0,336.0,12.0
15.245782813141176,91.0,19574.0,335.0,12.0
15.266612224556795,91.0,19573.0,336.0,12.0
15.267125387111099,91.0,19572.0,337.0,12.0
15.271660807205913,91.0,19571.0,338.0,12.0
15.272469828351275,92.0,19571.0,337.0,12.0
15.280672805333724,92.0,19570.0,338.0,12.0
15.283663956663235,92.0,19569.0,339.0,12.0
15.283941486450928,92.0,19568.0,340.0,12.0
15.284132887240396,92.0,19567.0,341.0,12.0
15.292496473731045,92.0,19566.0,342.0,12.0
15.293763105457414,93.0,19566.0,341.0,12.0
15.310272231390353,93.0,19565.0,342.0,12.0
15.311340013084665,93.0,19564.0,343.0,12.0
15.31299671941894,93.0,19563.0,344.0,12.0
15.315870379594825,93.0,19562.0,345.0,12.0
15.332282582807014,93.0,19561.0,346.0,12.0
15.332853172872298,93.0,19560.0,347.0,12.0
15.334698857774997,93.0,19559.0,348.0,12.0
15.335451540095086,93.0,19558.0,349.0,12.0
15.335960003653398,93.0,19557.0,350.0,12.0
15.336321004003732,93.0,19556.0,351.0,12.0
15.337368219897737,94.0,19556.0,350.0,12.0
15.343329021421937,94.0,19555.0,351.0,12.0
15.347734073752365,94.0,19554.0,352.0,12.0
15.349436717998124,94.0,19553.0,353.0,12.0
15.349761626021268,95.0,19553.0,352.0,12.0
15.354816839599938,96.0,19553.0,351.0,12.0
15.356850772789443,96.0,19552.0,352.0,12.0
15.35774459004084,96.0,19551.0,353.0,12.0
15.360550321168471,96.0,19550.0,354.0,12.0
15.364192928495623,97.0,19550.0,353.0,12.0
15.367367546628214,98.0,19550.0,352.0,13.0
15.372220367048419,98.0,19549.0,353.0,13.0
15.372574472608138,99.0,19549.0,352.0,13.0
15.379424376410563,100.0,19549.0,351.0,14.0
15.379548001854014,100.0,19548.0,352.0,14.0
15.392294934920713,100.0,19547.0,353.0,14.0
15.403056126620193,100.0,19546.0,354.0,14.0
15.405249588953378,100.0,19545.0,355.0,14.0
15.413564673368917,100.0,19544.0,356.0,14.0
15.413730963360035,100.0,19543.0,357.0,14.0
