"","Rep","True_Beta","Mean_Beta","Lower95_Beta","Upper95_Beta"
"35415",522,0.241854475515238,0.238387254340334,0.113535993795815,0.332019884472232
"12191",180,0.0361151001197499,0.077882894589665,0.0013650911116833,0.174597865307971
"16087",237,0.352140774084747,0.361009369974861,0.22555133359685,0.532306125943787
"20595",307,0.0977582541157043,0.110968428281567,0.00459275129192005,0.214640710560929
"42944",630,0.0161051297317466,0.0636547634166494,0.00217104121320748,0.136324365081386
"6339",103,0.348929393585622,0.319316822737597,0.220275015389351,0.415075422725481
"5794",95,0.0821721342720846,0.0792983187055796,0.000758291719564715,0.157881293421606
"16441",241,0.120189004097729,0.0858513027409258,0.00115097193861723,0.163623364952406
"17685",264,0.079706820493671,0.0937328996632275,0.000402737998177007,0.206846896616841
"36937",549,0.125843983401711,0.149830008210238,0.0917855010426581,0.213617385302454
"6527",105,0.33635769238262,0.380610089960573,0.280564370003512,0.489090998066322
"30737",447,0.315697435193151,0.307987297228816,0.233422846879393,0.394178111886314
"34292",502,0.332380729292578,0.287660761755578,0.192669673821986,0.399618188450486
"15802",234,0.298982727568313,0.313628853697953,0.174414651987746,0.442404493756879
"13682",202,0.342125224471952,0.454802580212722,0.276489509158377,0.614613455090133
"27904",406,0.355391816709999,0.317952005139037,0.231265215464114,0.419397192148434
"6551",105,0.0488588186796828,0.119037607762206,0.0517932169567496,0.186881656094451
"47278",684,0.145616820486643,0.111290645978857,0.00018846351519217,0.272848785128821
"40820",599,0.0090500991831725,0.119159215710903,0.0254736811146975,0.212594586526899
"14021",206,0.267992332680916,0.238973611636821,0.0557811250670403,0.404019382329414
"13630",201,0.309675580680264,0.217528722519201,0.0944820868191591,0.341735585924701
"19634",294,0.267808749042013,0.230964279615461,0.119225186849545,0.351667399729127
"24892",368,0.065821043630562,0.0614377198093737,0.000549243342594003,0.132724281424253
"39993",584,0.236078443122816,0.339559096378645,0.229272938573223,0.452617563523792
"44494",648,0.0327119806603453,0.100923119002111,0.0181259102454523,0.177055498445029
"1797",39,0.0211937108555278,0.0909306210111516,0.00740767796476677,0.19972755078231
"27621",403,0.331602684815336,0.232178159111426,0.0786103708570925,0.380928536318508
"12",2,0.466525620570271,0.507075438472023,0.393109038853057,0.633324715956637
"43661",639,0.144492633704046,0.246303495757956,0.147655717173477,0.347908748438391
"15662",232,0.0566149817471042,0.0598765037299897,0.000120922873096452,0.142872188237275
"25407",375,0.255887430299014,0.240583673169296,0.146837278296894,0.368602218431107
"43",2,0.034950965743164,0.0739054542985089,0.00123692354532127,0.158261778598838
"37833",559,0.103861498319787,0.135239228651929,0.0255740255132942,0.260794932225425
"28749",418,0.0284487325962855,0.0672531250560617,0.0018774903138716,0.150582425845608
"30774",447,0.0960827189620671,0.0533347774387487,0.000514522328068305,0.114621918854355
"16345",240,0.0336322066380069,0.0687843152535162,0.00331925315619685,0.171318497149286
"19234",289,0.0363811429461864,0.0945893724474006,0.00171984197630034,0.174357143718579
"11946",178,0.345238375437775,0.401110791046555,0.315654883806024,0.492898413949299
"3033",58,0.0983089742142042,0.0786261734056874,0.000190605544691316,0.189968764257414
"24184",360,0.287692760089529,0.272132142358004,0.119866461724572,0.409453691775993
"43262",634,0.350962413162574,0.434700208792559,0.349603338791847,0.542328420764027
"28411",413,0.147703690265464,0.275575653859624,0.228295717634652,0.338269353423013
"6910",109,0.307245949586187,0.387833462831334,0.271733843268137,0.469063909036209
"43687",639,0.00233860558472478,0.102217427404782,0.0194262552092914,0.197035073598065
"25124",372,0.3414425864192,0.338327486322059,0.237923349515611,0.430251917480098
"9147",142,0.323043544761012,0.298086707590866,0.173122731403081,0.390750100474619
"6301",102,0.163670622573956,0.111732837305366,0.00504598517606505,0.210242273931813
"11863",177,0.360244782930509,0.314222019513648,0.219980637856034,0.413370704779222
"6256",102,0.238487707494801,0.215151558006285,0.115987103896309,0.320948708182383
"42767",627,0.185723657990166,0.208305104581057,0.110861727193657,0.3350264980404
"17514",263,0.361419334493696,0.407932481640827,0.212293976846249,0.635799742100758
"26035",383,0.109515896012569,0.0702874778074111,0.000768222608381977,0.160747176455644
"24487",364,0.241884745290149,0.292930094686003,0.213030090579459,0.375761096690463
"34350",502,0.041600526501276,0.0491000395613266,0.00017230070035297,0.127966685380865
"30333",442,0.294137181291794,0.320353119947286,0.197606132128845,0.43679886075648
"45296",659,0.156829119294385,0.309856931995629,0.24725750954304,0.388686523136874
"31463",455,0.0453592360046537,0.0483299268082707,0.000404535768484206,0.111411646113536
"2098",46,0.0237433664568854,0.0713223904686699,0.00238067544136449,0.161611472474269
"44438",648,0.348053677812319,0.349990752869223,0.230082182634431,0.463073402375824
"43026",631,0.111247745502676,0.0728165335746358,0.000716777313514896,0.163207287591654
"19928",297,0.275147056248047,0.108438684783881,0.000891956687100876,0.21664054228052
"11647",174,0.358442376151324,0.349390819935501,0.242484072397741,0.471703463533176
"38155",563,0.394704775253917,0.37886167746267,0.23516274141948,0.526124707593704
"18808",281,0.311302051772478,0.324660375444168,0.232257587744525,0.429583430534513
"7124",112,0.220931478441734,0.270222329696857,0.190146919979134,0.383067223170444
"2837",56,0.0663236102612842,0.0500743904245363,0.000627358662754431,0.128562373928358
"15656",232,0.0663819485030471,0.0711523601192184,0.00443992345289111,0.141681390377329
"42769",627,0.18242337373768,0.21921044044291,0.11985419644702,0.352388436716637
"14320",212,0.0851507017527587,0.0899012792669833,0.00370960053588658,0.166902096552232
"35816",530,0.0419179656166382,0.045163921266312,6.91362615379623e-06,0.105461437032689
"10183",155,0.314229370170073,0.34581395136257,0.233289451254865,0.515642865766987
"39080",574,0.103988693021745,0.0730223222983388,0.000353719864321821,0.162762007320491
"41049",605,0.352378267500523,0.313454999124598,0.169555439405514,0.464746931818735
"3436",69,0.393516423610576,0.369463428240309,0.256902715108788,0.487012087621788
"7372",116,0.00226113093722909,0.0572838768560736,0.00113599425882279,0.15307158214614
"36188",536,0.104586164376415,0.105861119827418,0.021580407096861,0.175743353571113
"11560",173,0.347047180723669,0.302344141391576,0.18562428673372,0.42973718153968
"30856",448,0.348719940614815,0.272703789462901,0.171603037810675,0.384440745570269
"6919",109,0.281067090685195,0.33758909189619,0.243380692649697,0.463567781416569
"23788",354,0.285873855396775,0.266776686282988,0.198220663697382,0.36626230405293
"11445",172,0.350903964151078,0.47178600511092,0.304849465576179,0.628801925238753
"1964",45,0.318110250729909,0.250995722411094,0.156844997995598,0.352549010748724
"10312",156,0.261193789597251,0.330745192402149,0.267100647753504,0.399471724060339
"14769",221,0.235168181913231,0.360956319009457,0.268252000058131,0.471795056027264
"14084",207,0.361243540187627,0.390549366563528,0.304142813101006,0.515297425149613
"31632",459,0.0879080501225173,0.0991479417336346,0.0378014000092746,0.170592361038444
"22210",333,0.264434153952633,0.309073204735577,0.167651935157279,0.456653041077513
"16024",236,0.089012882972132,0.137121584480553,0.0808256325111806,0.19576943488147
"23",2,0.361526356030102,0.413525985314327,0.308100457228619,0.519286296195553
"30239",441,0.336787464374925,0.36176820656335,0.210772673765085,0.508054783692397
"44740",651,0.055963478829618,0.144580015449261,0.0747877550405994,0.230515974569454
"14164",211,0.360706345076032,0.397836457506135,0.232042812098843,0.577145325214449
"33258",483,0.255289566969289,0.34517185612532,0.275780232966506,0.414255146753276
"7550",118,0.0796348797738845,0.0536305624677624,8.11353911633686e-05,0.138386432434138
"15786",233,0.0555180538796507,0.0767877167232707,0.000305893837277176,0.181581647669163
"24852",368,0.22715729531776,0.245108869366854,0.177492559836239,0.322967921162893
"8000",126,0.293246400008827,0.315367586512077,0.220996759165204,0.420499561286456
"17110",254,0.196941266354472,0.38464452237691,0.272402203284677,0.506930299046325
"10826",162,0.132777033505465,0.134478978590818,0.0469574690726275,0.236305318190851
"28707",418,0.107555634888388,0.193642327526702,0.12787822691706,0.28653165497955
"45018",655,0.22600693241905,0.223016088217917,0.145337661314638,0.303991274515991
"7172",112,0.0448395975553972,0.055475437423765,0.000213871875449405,0.130912808512015
"35321",518,0.0585667729619533,0.0701960501077846,0.000459021218558868,0.151138935358478
"17973",268,0.183847745917958,0.181417593397753,0.0899897508987959,0.299927948118998
"21757",325,0.0033941317167184,0.167805782731733,0.0778716397041248,0.257713011603312
"24922",370,0.250176850073491,0.32568297493389,0.219933647930858,0.464856052568358
"43714",639,0.00105274319735057,0.0946858056028602,0.00111379028953783,0.199864656243813
"29614",431,0.0662240666641906,0.137848732524167,0.0324797642270951,0.256624085331432
"37331",553,0.337624155191754,0.348921275447978,0.246873793165937,0.447838662826603
"41069",605,0.331600390419682,0.253544603557713,0.105377589851239,0.37926646633208
"28263",410,0.012785890013498,0.077194120738512,0.00356134779184596,0.145997930211519
"32947",479,0.337279840857897,0.320832141362818,0.19242166179539,0.432362810553729
"43594",637,0.081141181730718,0.0874406138423887,0.00170395960358362,0.177557251838057
"40444",591,0.13043863748453,0.147090383099803,0.0272048141885263,0.284785444676096
"47449",688,0.0227410610074427,0.0687879611252815,0.0012653927159267,0.159781211925399
"25599",379,0.313714693976357,0.284817522219267,0.162982740382562,0.40873328758627
"11978",178,0.0381274493380065,0.0675885970580955,0.000814269766508426,0.138715692929415
"27441",401,0.173596653438595,0.267675756666867,0.200149799700147,0.343934317755833
"17534",263,0.358363411267596,0.437954571918844,0.296373882940315,0.606864418370565
"29795",435,0.123117725648738,0.072973024305582,0.00399005754357776,0.169801059031629
"10601",159,0.180339503075513,0.283352922297927,0.214094087818413,0.364807968843713
"11566",173,0.346272444115753,0.295207063885688,0.183322027837029,0.409694567976559
"39437",578,0.207631540005525,0.323281601828312,0.225901183114592,0.422888532896836
"41124",605,0.244663613606534,0.0891608365943917,0.0037993152775203,0.199518531073596
"35835",533,0.359389558357027,0.275655977938053,0.11197203728122,0.454632524374573
"24898",368,0.0641247282174172,0.0537867796019721,0.000214025583365078,0.122000173308643
"33150",481,0.350360679729479,0.326723663772283,0.221847628992168,0.450630746796851
"17314",257,0.0703437981925916,0.092887204782893,0.00631961581732234,0.172951260211638
"20006",300,0.0139061245526148,0.0597432820345269,0.00191835149753197,0.122244842299269
"42954",630,0.0152125308383574,0.0726331888683693,0.00052330487268187,0.149273248712714
"45167",657,0.101878610877785,0.0551864215756922,1.8951052897057e-05,0.14501027297191
"14836",222,0.327960715208635,0.391118915369771,0.213607631380247,0.612115477505501
"47045",681,0.311172075591054,0.290530140399346,0.215765336233034,0.383986795768006
"42171",620,0.00714011452201154,0.0635124411846196,0.000204921513360282,0.147001889542278
"33203",481,0.102619674997859,0.0767599973225433,0.00093956208384924,0.193727705744645
"20052",302,0.267692783288722,0.37679063652726,0.281311101725482,0.490647633215508
"5282",90,0.00883203572034515,0.0894362486771787,0.0259030322487624,0.17137211620253
"29131",424,0.0411409635666751,0.0512297548178329,0.000206609537663592,0.114448384678173
"29259",427,0.362187241779882,0.477513030137494,0.381084414475622,0.593077693551705
"3171",63,0.213398982020826,0.286614429471426,0.221765520481756,0.377108328017552
"16198",239,0.339718365404938,0.419516577330486,0.279157957381637,0.545982540120041
"6990",111,0.348417983073102,0.397139132193207,0.275964568968342,0.524246429945804
"42543",625,0.179923019548931,0.205089604886567,0.106663907927971,0.309125081558608
"28750",418,0.0282678347875332,0.0679794779572423,0.00266978450300089,0.145122699756027
"31125",451,0.342379518229585,0.31793436118691,0.212942557983569,0.431378910602246
"27309",400,0.321357143668719,0.296444724390237,0.199897446288054,0.465292772991983
"27306",399,0.149147753308629,0.107016919038095,0.00586449786014071,0.194031134055114
"24253",360,0.273347896345409,0.234746908580642,0.119465245878276,0.353567418632821
"22629",338,0.320814187019809,0.35052508845221,0.178051859406268,0.503180369767171
"27565",402,0.135723618327627,0.114742681535015,0.0339678722279024,0.205248568836819
"22089",332,0.317840350518649,0.240333519960184,0.166138188093739,0.324500981556098
"39764",581,0.0516041370285661,0.0507659665724452,0.000608726573185253,0.111432018971591
"43519",636,0.0981658811569334,0.181519700949123,0.0972466786732469,0.296319153345618
"18658",279,0.106951947372024,0.123636599130585,0.0269557702090568,0.244357525814332
"34351",502,0.0409769981079966,0.0479097117694619,1.21835253272793e-06,0.121190491407555
"5960",98,0.285515936928542,0.298259937464431,0.206104733933496,0.39214127964617
"19056",285,0.0238807637237758,0.109222941884067,0.0120030863356961,0.233209059980663
"33599",491,0.139583972296114,0.0740206346251959,0.000119055817689485,0.199643938278702
"28789",419,0.342575205719807,0.336474624932828,0.247433417655536,0.422342248547197
"3569",71,0.0329997351928641,0.121449869116397,0.0102323369603625,0.240974612447314
"17043",251,0.240433838802111,0.272734441509309,0.187820561502909,0.367289522598155
"1201",30,NA,0.0981108603274757,0.0018355093444959,0.21227018308867
"818",17,0.142380215939899,0.0628927282497285,0.000156018489973174,0.134727496173314
"34365",502,0.0370193759108781,0.0525080863255149,0.000588201563492941,0.12741951974526
"10215",155,0.237009180555482,0.267681093138168,0.180866270459554,0.370895803932162
"33055",480,0.359202122547672,0.370697082411852,0.261618260860829,0.491137740688649
"13431",198,0.0866338077900488,0.108299644169002,0.0403873976187757,0.163159363845714
"37179",551,0.0305258416308944,0.0625540516936878,0.00112955031679589,0.152801608451764
"16339",240,0.0365710190936849,0.0784605824226275,0.00316542782303916,0.18328970635266
"33671",492,0.104204385760604,0.146847151753085,0.0772218481358388,0.235242192645103
"25168",372,0.0725759809110183,0.0466733771487459,0.000182653777718894,0.117275987650138
"3995",76,0.0905234139862072,0.0571990772255588,1.55575815496307e-05,0.140727079282186
"38073",562,0.34858630306197,0.333306693440843,0.233368650653137,0.44619087446882
"42551",625,0.145883392021646,0.166167086142719,0.0728362855112788,0.281140055049496
"18996",285,0.310450071862943,0.403317829960143,0.313115107580633,0.513204272646257
"34166",499,0.190676747120618,0.156792320127479,0.0651117860140574,0.244360575553119
"12719",187,0.376732409364462,0.506943659119962,0.383893798067,0.615129844808846
"23287",345,0.0828139648358881,0.128501387112764,0.0480314508494349,0.217929397197285
"30955",449,0.139526421421648,0.150321743044093,0.0720927518989797,0.250513028485566
"32314",469,0.29084150897899,0.269566688536224,0.163640931722538,0.388203253766295
"2381",51,0.343776339630393,0.346056340905807,0.224673067136679,0.480091391239069
"35802",530,0.0451979807968976,0.0869089705549156,0.012957305752823,0.172798349071839
"10230",155,0.128362538042794,0.14370550276902,0.0670118294725318,0.247034733783041
"26339",388,0.0471723685490033,0.0976299213741008,0.0134027274306314,0.178477473213725
"160",4,0.380348651435901,0.366759910223342,0.25292691819611,0.447587965559478
"9210",142,0.166824928638892,0.098921266266305,0.000154425868721294,0.203085885646598
"38555",568,0.186857932305864,0.260532407288178,0.192070718604508,0.343439186771352
"29659",434,0.320441600106143,0.347190145553005,0.254207229677232,0.463806248199917
"46827",679,0.286973660198466,0.389435861958996,0.255633206929345,0.499745961563585
"47955",696,0.345790898169523,0.317569914490026,0.205981620385829,0.443294501380319
"39617",580,0.338529667019732,0.27610089108005,0.188260624864347,0.369693559740108
"5892",97,0.0532600992384072,0.0586315627578482,0.000387343780019773,0.137887938694915
"3933",76,0.281467385208736,0.296116113955905,0.199228984653482,0.390087876605163
"8829",136,0.338424909005285,0.380431397226571,0.293810001376003,0.489393256429117
"14990",223,0.0532026150639194,0.0933478092466818,0.00284126870563148,0.18595116932656
"29420",428,0.304206238576115,0.264140694980306,0.173459623389373,0.376159808955177
"29380",428,0.345933902526304,0.296624640168668,0.180532997043523,0.453099561682845
"41433",610,0.387406088435313,0.41131897440187,0.28456553787641,0.558469209193498
"46417",673,0.00214766871135256,0.0618312220488537,0.00165442372745027,0.13359440588613
"23001",342,0.129692629834524,0.162247846811871,0.0521785863914908,0.264763583676522
"44000",643,0.0121974261411295,0.0780505600719524,0.00451425343236117,0.177830077702503
"47672",691,0.379792026700633,0.448961408537953,0.284868000028412,0.678900275862919
"2813",56,0.105833790147139,0.129043530132052,0.065219792899462,0.23167091843155
"44063",644,0.299733070335404,0.32610641790822,0.199011235616789,0.469444981061302
"16545",242,0.023410637034677,0.0865737347959078,0.0003724976556341,0.220710117141168
"44342",647,0.352086585358735,0.369587316474229,0.249528784626725,0.524630901454094
"19744",296,0.357918716101031,0.349247764381982,0.201058671308857,0.531744994321615
"40735",598,0.000361279482155381,0.0488365410827098,6.12793916629495e-06,0.122698253862608
"37055",550,0.0304297143285924,0.0534139880541717,0.000131175220748792,0.116841219917828
"46752",678,0.129210898584594,0.259485038106489,0.190101714907219,0.336326063097112
"30199",440,0.191569884141897,0.191545810443249,0.0964479342683241,0.300955174093326
"28518",414,0.223090026852221,0.286933569808634,0.189498856210288,0.406960447577869
"2466",51,0.0129707445997456,0.0641634171595561,0.000443891322041545,0.151650071774795
"13819",204,0.219883686227199,0.377326051920771,0.279653049002623,0.489853039732631
"7891",123,0.258940467603183,0.299242887265307,0.214666955527578,0.383915656348969
"11615",173,0.135502510184915,0.205241524719565,0.123241358154904,0.294107209389388
"20607",307,0.0923090177679879,0.0946664493861069,0.00331184539193014,0.201587986581341
"31822",464,0.266687936089669,0.409458439239296,0.310486778669819,0.504287593475207
"17571",263,0.267194044886148,0.341569391838388,0.229001975648653,0.450793010324046
"11773",176,0.275397319602474,0.266133186812524,0.168452907345742,0.386598924374647
"42706",627,0.333853452756055,0.33705349831733,0.205765568502587,0.504122616166869
"44107",644,0.189619922795771,0.227587585916539,0.131575058700355,0.338830576425707
"45331",659,0.00469673562870714,0.0648697187833583,0.000397117210647148,0.138666673664949
"529",13,0.0489801971468101,0.0598349269058172,0.000220005405416474,0.146241742351706
"10662",159,0.0253394960823846,0.064787545185755,0.00182273521654508,0.14470905840948
"30178",440,0.263170330089002,0.275412420892989,0.180044479662769,0.376251663133835
"40418",591,0.151217105407601,0.184554396530201,0.0640659218783578,0.300850473482503
"41977",618,0.079238516777018,0.091546491433639,0.00682663090324235,0.185785318450602
"4380",81,0.336344184007655,0.356612177726763,0.208451251646053,0.498101789400542
"15046",224,0.31095468831164,0.282594019293841,0.195881920283322,0.403617338800871
"31567",457,0.0477868567523597,0.0586784198112291,0.00294951153122822,0.15772982851561
"22404",335,0.267919211917968,0.237190897858876,0.145161628172413,0.335503642714763
"36356",541,0.0732253765055769,0.0807336695316935,0.00568564043014707,0.155291867281901
"35445",525,0.361001865887765,0.301531310740487,0.159117300183219,0.438572516054314
"37051",550,0.0339364893612131,0.0577029762862666,0.00141554346270248,0.126761923859879
"31905",465,0.336912538906733,0.323830822484042,0.234680659623667,0.415972503681995
"35400",522,0.288366539144733,0.294940307823819,0.212034083262573,0.408593709633034
"22555",337,0.331567802057083,0.349252485577135,0.0952574082539355,0.504169120166703
"38291",565,0.182373636259043,0.289973108313942,0.215669954314055,0.3719551346648
"25204",373,0.326808814087982,0.366330029453238,0.237569264460979,0.50496231296744
"31703",460,0.368908324394654,0.339387686950522,0.251832477349549,0.473365327255713
"43585",637,0.110005507058559,0.117975783934306,0.0191802682841761,0.214025428429938
"12128",180,0.35162998470394,0.415165035759968,0.283155902059219,0.57388592487808
"39407",578,0.322149904857501,0.344322291523306,0.229876542542258,0.486825620570474
"40486",595,0.308833568887035,0.292224820054966,0.201565945622553,0.372363889406123
"1405",33,0.186362599574841,0.14225810292266,0.0215352813168782,0.247404261209988
"15334",228,0.328034828865396,0.305832116288806,0.20878016507632,0.410285000039564
"14938",223,0.322065897395328,0.388661146900295,0.268779238450555,0.504575947260194
"22714",338,0.0241264822516711,0.0759778804914042,0.00400138471098101,0.158312240196451
"15814",234,0.295856005218,0.316986019022918,0.198331565656242,0.442956446618977
"14648",220,0.346348485326067,0.439364588178283,0.310577791242508,0.578111592058861
"31516",457,0.274038579838996,0.323806275918758,0.237523252450995,0.394948117553024
"39316",577,0.29521657339539,0.173967633272062,0.0174897458228824,0.301024116668917
"22799",339,0.199963830747626,0.170720207740875,0.0510263707816365,0.305226736563655
"13370",197,0.0792588703698682,0.0960722376873866,0.0182657409169686,0.166060807330429
"42419",624,0.327102813627288,0.29214151516152,0.207478721896499,0.385597697555614
"3808",75,0.365886102411594,0.416070483118947,0.264764914092898,0.57408705179666
"30776",447,0.0931775366382663,0.0517755441742368,0.000176781527726764,0.110497255636989
"29825",435,0.105567153132785,0.0528255302980361,0.000827505690675273,0.131917096252011
"24123",359,0.257362106231871,0.306729702177051,0.212026869805236,0.389679913090072
"43377",635,0.363640515260284,0.393068723563753,0.262712677318043,0.52629668601263
"17946",268,0.326347861938399,0.320871157662115,0.224282629777903,0.43738499900177
"28655",415,0.0422977035897357,0.0563641313232335,0.000248565027078504,0.129359027105146
"7692",121,0.318013309266434,0.22922059628023,0.112525836341293,0.378752895583051
"17238",257,0.322621006638199,0.304293546869551,0.205630914474172,0.448448572904734
"24594",365,0.216012375290812,0.234203070265054,0.155886934877575,0.301584566746741
"46401",673,0.00301000902283769,0.0922534203558064,0.00935821388150194,0.175590773477435
"37046",550,0.0403675028924374,0.0648142575676927,0.00556792053715531,0.135167509922927
"26611",391,0.00475532636012279,0.129883353824919,0.0477661604002982,0.20161838134213
"47510",689,0.318736927102569,0.26251510115494,0.171580780589753,0.357130203694361
"29490",430,0.173853607697337,0.161107525534122,0.0520555228640847,0.265640460535384
"2702",55,0.174861603839908,0.198501210026897,0.112240335998221,0.280389624856229
"21927",329,0.136265393107963,0.246857108464241,0.175341780907084,0.326323641338351
"3053",59,0.344780493523675,0.368209355214675,0.210159052745994,0.518814741565453
"26229",387,0.124695569791788,0.129577168097356,0.0568789298325536,0.234398776224681
"19687",295,0.259909916027733,0.239199614292854,0.1590625091044,0.324062324513841
"34927",514,0.0869714635967523,0.119218782159007,0.0349062640243407,0.215859913956505
"23000",342,0.131144634685726,0.165226672269146,0.0626756896400947,0.271296490333573
"18692",280,0.352483456544891,0.363650416760795,0.276804392994936,0.46889683013386
"7607",119,0.17330087270011,0.26092918656403,0.164518135475123,0.385069740746438
"34093",499,0.337720913502834,0.314131181968062,0.215741472554851,0.414181123983223
"43193",633,0.266118395232184,0.277958551349217,0.195095294698218,0.384301543467959
"41984",618,0.0775932311878825,0.0865318250415192,0.00329232332071373,0.176290040341098
"14101",207,0.171963443735346,0.320749320197791,0.237790621722337,0.416153262333619
"1826",43,0.421943556739217,0.420467599842008,0.262754591474292,0.582948199513076
"34680",511,0.332444767456915,0.391049001115894,0.29453627863164,0.479553012706108
"24866",368,0.114105956732723,0.127392105071169,0.0636968397916123,0.190431035572738
"14108",207,0.0767004272072726,0.197234620212519,0.1136727792456,0.275209505190086
"31882",465,0.346735927586075,0.344240885812249,0.220617491377695,0.479260203524782
"17752",265,0.098273564561473,0.229734365085144,0.134169095977469,0.323800004877434
"5305",90,7.02719858401976e-05,0.0648096531542501,9.98515692191074e-05,0.132569847041925
"37684",557,0.371463111017399,0.270006956149257,0.179268173441035,0.380221311258129
"10544",158,0.0333884743355875,0.0876365503849196,0.00120672791672824,0.206261524712991
"25872",382,0.280374519829053,0.314222233307773,0.191728322708688,0.441843732382728
"9193",142,0.174474206109104,0.123581612895074,0.0145730690867021,0.232562250419001
"13139",192,0.277886009666405,0.236838832289974,0.14859224619484,0.354577600031944
"20723",311,0.35492404604501,0.409072633699908,0.271953319369699,0.537706204130468
"36940",549,0.103289886042441,0.125302439186418,0.0700593226060391,0.190999862070567
"45907",667,0.233480366354991,0.297628482004386,0.230697825063816,0.403355051531462
"2467",51,0.0129707445997456,0.0610337262848785,0.00085615340010075,0.136258394588861
"6519",105,0.351277446080779,0.380396162110747,0.240106644039508,0.536623530803484
"41755",615,0.306154432658273,0.225342016976171,0.0958453162455342,0.380575331020984
"39446",578,0.13902621811393,0.233397263131504,0.140516159679716,0.336985307916243
"48072",697,0.30631749721282,0.367460696786056,0.270068629799248,0.469258553067545
"43527",636,0.0829825522835713,0.173361879962358,0.0807163312379144,0.293333666963123
"37775",559,0.353650366419575,0.345263789284087,0.214732063186006,0.476774363438699
"40322",590,0.0380059297480188,0.0514707629591721,0.000605833697400715,0.114576133279308
"506",13,0.0888775859180464,0.0905327518614544,0.00104361646447675,0.171068214134216
"46561",676,0.094799973691597,0.333693971560516,0.245797284724898,0.425115180232399
"11033",164,0.0752748713552745,0.0860029341415967,0.00421375315509068,0.190585252132989
"47799",693,0.0753580310030746,0.0955904237167618,0.0253376445953704,0.173873366698454
"38761",571,0.0161202262125913,0.0611564832450833,1.22625414803595e-05,0.151461723227919
"46367",673,0.121196946175656,0.233361288792247,0.161064443378082,0.302781287836279
"47013",681,0.359286299941841,0.261036198674474,0.17494420357463,0.374644221861732
"36357",541,0.0725505110061314,0.0769216289212679,0.00206635383588492,0.144442437790293
"24420",363,0.246257253551849,0.379023646030221,0.288700097185095,0.474547384692042
"47399",688,0.323948394756071,0.339002809543377,0.236160228120531,0.434583597252287
"23436",347,0.273149100509458,0.134498742101595,0.015811375717037,0.2527616028759
"25572",379,0.315747726572688,0.316825318217694,0.20559516181571,0.467968445738672
"32618",472,0.0860771591615801,0.096767607241343,0.012897157622271,0.187972812413245
"16113",237,0.323981645447837,0.2816722860986,0.194248792171213,0.402317431209426
"12498",184,0.0212833736087988,0.0573483478862431,0.000148088926656631,0.135509244325147
"12773",187,0.00815755457751325,0.118053204659888,0.00474021095413105,0.220055469650541
"19232",289,0.0382948147371675,0.0876738603157738,0.00774321503689264,0.179359846549243
"29319",427,0.00662591868906613,0.0841172059012565,0.00231916899069459,0.168314124751257
"46582",676,0.00532930151798584,0.138451992928084,0.01479770992434,0.216722137423771
"38535",568,0.303783376797327,0.314461220346157,0.226441720302429,0.418013533510669
"37760",559,0.356921634188995,0.350831568314032,0.219412889377023,0.495902811876755
"3227",63,0.0236567361181188,0.0442518779520925,0.00039594461455731,0.11346294376504
"24324",361,0.152846010396806,0.162239698852275,0.0802599410482096,0.248335781044012
"34735",511,0.03403202193873,0.0521863725755679,0.000890189036600346,0.116960294576145
"35605",526,0.0767788920403361,0.0992065431121247,0.00987665619046854,0.208376463446491
"641",15,0.453776369830939,0.481245775719872,0.306745916873767,0.660477032315251
"6051",100,0.113444046989264,0.3185051707658,0.233293923150058,0.420173910302664
"6392",103,0.114434466802674,0.113552661046063,0.00926361633015319,0.193838092906452
"15750",233,0.0850684819199821,0.128791000062342,0.00914869062065215,0.22172537752073
"11655",174,0.352963748474188,0.306399800861365,0.206549194137966,0.416205658818539
"32952",479,0.335105311877452,0.330926620148449,0.221651874995484,0.463360406071725
"5790",95,0.0904935561740926,0.10319586193307,0.0111801857532263,0.191270602392393
"12224",182,0.344508600264757,0.422512579342342,0.279606873365003,0.580943616054672
"31052",450,0.302860142093168,0.301691834764246,0.221982589949501,0.399741335689794
"31677",460,0.371416261940897,0.335538532872182,0.201042230787376,0.520505002545292
"9002",137,0.0084195533633428,0.0757334262740841,2.89675441240006e-05,0.186423932341161
"22106",332,0.277482137810141,0.18267347341112,0.102445180153179,0.244823724975506
"15839",234,0.239240752458221,0.254902606965991,0.157828005232005,0.364930547424713
"22346",335,0.295584982649039,0.3641381008094,0.245469970605064,0.500714362278222
"32627",472,0.08008779001872,0.0769382089176468,6.58916199928229e-05,0.158586953484635
"43131",632,0.0125677043647773,0.0629629507276284,0.000157724270977676,0.150320476754169
"45408",661,0.0783897931680159,0.0870474612954515,0.029885061440733,0.149412125734686
"10676",160,0.346749054088436,0.35348509401439,0.227969812375595,0.495588846775374
"44389",647,0.0160346714415028,0.083637017481253,0.000110056792568383,0.205178227378142
"13271",196,0.0319910123873683,0.0589070258614795,0.000945280751386694,0.134968070995858
"46753",678,0.111220572223233,0.238694626051442,0.172581852345508,0.328845537463246
"34689",511,0.270609899016922,0.312594468223933,0.222191056466724,0.411078938417086
"37991",561,0.233255043762491,0.241288578981889,0.162964143493034,0.316606164133546
"4643",83,0.242210786535624,0.225243424025948,0.144691900346293,0.296116549883484
"47812",693,0.0444378529273972,0.064796214170924,0.000150392982597291,0.127925940342643
