"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch"
576,0.39,-197.979624672884,-197.960829450015,0.0187952228686754,1594,0.14915904405639,0.0233514425888825,0.000742544692348332,1098,35,0.62,0.156945521320838,0.156945521320838,0.156945521320838,0.0204759706264237,0.0204759706264237,0.0204759706264237,0.000697703991507635,0.000697703991507635,0.000697703991507635,0.631578947368421,0.368421052631579,0.526315789473684,0.842105263157894,0.421052631578947,0.789473684210526,445944763958,"6"
577,0.487500000000001,-46.8863703172483,-46.6182061292946,0.26816418795373,100,0.252313744619429,0.0166303728318735,0.00112065584785211,58,4,1.63829787234043,0.178328698237113,0.178328698237113,0.178328698237113,0.0187827193650962,0.0187827193650962,0.0187827193650962,0.000888576823071111,0.000888576823071111,0.000888576823071111,0.0526315789473684,0.578947368421053,0.263157894736842,0.105263157894737,0.736842105263158,0.210526315789474,273056079708,"6"
578,0.5965,-187.732571128387,-188.997011881239,1.26444075285161,1511,0.307074209568911,0.012118431813628,0.000296642175894671,539,33,0.577319587628866,0.230328647121269,0.230328647121269,0.230328647121269,0.0179480553068944,0.0179480553068944,0.0179480553068944,0.00102847914236113,0.00102847914236113,0.00102847914236113,0.0526315789473684,0.894736842105263,0,0.0526315789473684,0.31578947368421,0,1287299000583,"6"
579,0.639500000000001,-72.8329439862302,-73.1828437302288,0.349899743998634,760,0.220386758213996,0.00803111559859808,0.000425350150042137,214,11,0.663366336633663,0.132167814126471,0.132167814126471,0.132167814126471,0.0183635231116455,0.0183635231116455,0.0183635231116455,0.000940253488197868,0.000940253488197868,0.000940253488197868,0,0,0.210526315789474,0,0,0.105263157894737,303387396875,"6"
580,0.586,-191.481774236381,-193.659309248117,2.17753501173652,345,0.248275591349633,0.030442651375014,0.00197246945918569,467,30,0.62,0.199878257320648,0.199878257320648,0.199878257320648,0.0274024031539215,0.0274024031539215,0.0274024031539215,0.00121358201935059,0.00121358201935059,0.00121358201935059,0.157894736842105,0.421052631578947,0,0.31578947368421,0.578947368421053,0,401257899125,"6"
581,0.443999999999999,-234.313048449257,-233.870628763857,0.442419685399784,1949,0.13023706623916,0.0171964618641668,0.000683604788634239,975,39,0.831683168316832,0.158496608998963,0.158496608998963,0.158496608998963,0.0226135453696584,0.0226135453696584,0.0226135453696584,0.000865183356122437,0.000865183356122437,0.000865183356122437,0.631578947368421,0.31578947368421,0.526315789473684,0.31578947368421,0.210526315789474,0.368421052631579,435653742167,"6"
582,0.290000000000001,-303.168709053488,-304.339698874752,1.17098982126384,3536,0.0703764234984165,0.0310799144601894,0.000556152162980013,2911,52,0.247524752475248,0.138137131765603,0.138137131765603,0.138137131765603,0.0311956347011731,0.0311956347011731,0.0311956347011731,0.000624874080278685,0.000624874080278685,0.000624874080278685,0,0.578947368421053,0.31578947368421,0,1,0.631578947368421,925852980709,"6"
583,0.616,-118.207260498969,-117.826705810248,0.380554688721162,1148,0.172105396351582,0.00768139138763659,0.000499904194585196,298,19,0.696969696969697,0.130982254397545,0.130982254397545,0.130982254397545,0.0167812701974845,0.0167812701974845,0.0167812701974845,0.00090891313699822,0.00090891313699822,0.00090891313699822,0.0526315789473684,0,0.105263157894737,0.0526315789473684,0,0.105263157894737,328058719917,"6"
584,0.5265,-207.343574450869,-206.590392723406,0.75318172746293,2293,0.0902071895257752,0.00887622008340134,0.000410643545015026,749,35,0.308510638297872,0.184231081563388,0.184231081563388,0.184231081563388,0.00882513036423234,0.00882513036423234,0.00882513036423234,0.000428550731652515,0.000428550731652515,0.000428550731652515,0,0.473684210526316,0.526315789473684,0,1,0.947368421052631,509897355416,"6"
585,0.177,-120.771022727225,-121.76858695237,0.99756422514497,713,0.192498442825251,0.023913214390048,0.000706771203460004,551,16,0.54639175257732,0.221752071094754,0.221752071094754,0.221752071094754,0.0330467608833443,0.0330467608833443,0.0330467608833443,0.000970822247894556,0.000970822247894556,0.000970822247894556,0.421052631578947,0,0.421052631578947,0.368421052631579,0,0.421052631578947,333832922041,"6"
586,0.5825,-121.57296292721,-122.487056838431,0.914093911220988,574,0.21921500022304,0.0291956102916762,0.000924441506791575,524,17,0.98989898989899,0.240796192484865,0.240796192484865,0.240796192484865,0.0272267330026806,0.0272267330026806,0.0272267330026806,0.000955871715500934,0.000955871715500934,0.000955871715500934,0.526315789473684,0.421052631578947,0.894736842105263,0.578947368421053,0.736842105263158,0.894736842105263,367390960917,"6"
587,0.032,-59.5737782726379,-60.8667095645214,1.29293129188346,151,0.237040816394122,0.0271377934759989,0.00133104849161896,123,6,1.14432989690722,0.171523080241572,0.171523080241572,0.171523080241572,0.0307114732803876,0.0307114732803876,0.0307114732803876,0.00115162525125388,0.00115162525125388,0.00115162525125388,0.157894736842105,0,0.473684210526316,0.368421052631579,0.210526315789474,0.631578947368421,92945313333,"6"
588,0.406499999999999,-651.331230328616,-652.313614883564,0.982384554947544,1973,0.139915662600583,0.0280389688059555,0.00232047090426096,1366,113,0.302083333333333,0.18057402172486,0.18057402172486,0.18057402172486,0.0217480122540673,0.0217480122540673,0.0217480122540673,0.00151885350856069,0.00151885350856069,0.00151885350856069,0.631578947368421,0.0526315789473684,0,0.31578947368421,0.105263157894737,0,665009488583,"6"
589,0.00750000000000001,-103.614223737203,-104.547483186919,0.933259449715464,427,0.231467710746405,0.0262017238792886,0.000778395166078521,244,7,1.15151515151515,0.0162850345300057,0.0162850345300057,0.0162850345300057,0.013324678204733,0.013324678204733,0.013324678204733,0.00111177684908031,0.00111177684908031,0.00111177684908031,0,0,0,0,0,0,168688627333,"6"
590,0.4235,-209.310802225703,-209.136456525158,0.174345700545132,2634,0.117552027381461,0.014870018668464,0.000541889276165384,992,36,0.322916666666667,0.142881758440465,0.142881758440465,0.142881758440465,0.0214130980424037,0.0214130980424037,0.0214130980424037,0.000744195246921921,0.000744195246921921,0.000744195246921921,0.210526315789474,0.105263157894737,0.421052631578947,0.210526315789474,0.105263157894737,0.368421052631579,460323410917,"6"
591,0.453500000000001,-526.450873342108,-527.27074953374,0.819876191632147,1026,0.199142148930679,0.0415212747469379,0.00311606884428744,1205,91,0.408163265306122,0.247161624403751,0.247161624403751,0.247161624403751,0.0293781282179738,0.0293781282179738,0.0293781282179738,0.00178773701010883,0.00178773701010883,0.00178773701010883,0.631578947368421,0,0,0.368421052631579,0,0,577903054834,"6"
592,0.476000000000001,-194.006847447161,-209.492024175799,15.4851767286377,1575,0.159097812711332,0.0100541192227627,0.000742278474136737,454,34,0.520408163265306,0.141722775751304,0.141722775751304,0.141722775751304,0.0117329326551095,0.0117329326551095,0.0117329326551095,0.000874337194967879,0.000874337194967879,0.000874337194967879,0.526315789473684,0.894736842105263,0.842105263157894,0.736842105263158,0.526315789473684,0.631578947368421,427155393208,"6"
593,0.2395,-1596.55861689869,-1597.58005939161,1.0214424929211,5071,0.0437751285834295,0.0244782231343918,0.0017711797295816,3504,254,0.074468085106383,0.199078050440532,0.199078050440532,0.199078050440532,0.0153796908274128,0.0153796908274128,0.0153796908274128,0.00108018183703985,0.00108018183703985,0.00108018183703985,0,0,0,0,0,0,1485325851667,"6"
594,0.113499999999999,-255.059467108928,-904.507776131366,649.448309022438,1888,0.151434343310433,0.0213951163164748,0.00084465261230428,1112,44,0.473684210526316,0.168458190649805,0.168458190649805,0.168458190649805,0.031452454413079,0.031452454413079,0.031452454413079,0.00090423091495577,0.00090423091495577,0.00090423091495577,0.473684210526316,0.0526315789473684,0.473684210526316,0.684210526315789,0.157894736842105,0.789473684210526,443818153334,"6"
595,0.502,-426.204489104402,-425.430967911092,0.773521193309875,992,0.184739100348574,0.0376467355743376,0.00248485785501112,1131,75,0.41,0.187160144861144,0.187160144861144,0.187160144861144,0.0260659588774455,0.0260659588774455,0.0260659588774455,0.00143910823110326,0.00143910823110326,0.00143910823110326,0.789473684210526,0,0,1,0,0,507273444666,"6"
596,0.244500000000005,-665.724420117759,-530.794692979392,134.929727138368,2059,0.134359586437434,0.0296386247838612,0.00179260249180297,1544,93,0.45360824742268,0.127690522340054,0.127690522340054,0.127690522340054,0.0157986240356505,0.0157986240356505,0.0157986240356505,0.00130848852180464,0.00130848852180464,0.00130848852180464,0.526315789473684,0,0,0.947368421052631,0,0,704468939583,"6"
597,0.5715,-372.580020404271,-373.269797286905,0.689776882634021,1204,0.17125624085513,0.0213929813999406,0.00160088807326739,845,63,0.326530612244898,0.178764176015275,0.178764176015275,0.178764176015275,0.0173089317730998,0.0173089317730998,0.0173089317730998,0.00126176397965834,0.00126176397965834,0.00126176397965834,0.684210526315789,0.210526315789474,0.157894736842105,0.842105263157894,0.263157894736842,0.210526315789474,480876419792,"6"
598,0.405499999999998,-113.739678518095,-114.399008568795,0.659330050700618,6174,0.0393458953335172,0.00309213434734514,7.43984182667735e-05,672,16,0.26530612244898,0.119633115979912,0.119633115979912,0.119633115979912,0.0215552795281035,0.0215552795281035,0.0215552795281035,0.000647080770918189,0.000647080770918189,0.000647080770918189,0,0,0,0,0,0,386859907959,"6"
599,0.284,-1098.03264600168,-1098.19778287512,0.165136873446727,4028,0.0654181325782892,0.0264886472275131,0.00169410803697539,2777,178,0.136842105263158,0.196972825057523,0.196972825057523,0.196972825057523,0.0222397180038631,0.0222397180038631,0.0222397180038631,0.00133633645521435,0.00133633645521435,0.00133633645521435,0,0.105263157894737,0.0526315789473684,0,0.157894736842105,0,944289966500,"6"
600,0.506,-243.854754761565,-242.481671594845,1.37308316672033,833,0.188151155302522,0.0296813134333597,0.00147481253094376,818,41,0.530612244897959,0.233355729785673,0.233355729785673,0.233355729785673,0.0251229128958541,0.0251229128958541,0.0251229128958541,0.00106661834467786,0.00106661834467786,0.00106661834467786,0.31578947368421,0.31578947368421,0,0.31578947368421,0.210526315789474,0,432962382792,"6"
601,0.514000000000001,-51.0201734579966,-53.8820939482492,2.86192049025264,366,0.20932107248964,0.0174671335051604,0.000203187858334314,297,3,1.35353535353535,0.195376716897814,0.195376716897814,0.195376716897814,0.0236373915791035,0.0236373915791035,0.0236373915791035,0.000488552933148214,0.000488552933148214,0.000488552933148214,0.421052631578947,0.31578947368421,0,0.789473684210526,0.526315789473684,0.105263157894737,359951230834,"6"
602,0.0924999999999994,-772.972967363032,-769.291806133359,3.68116122967251,6320,0.0202010814665219,0.0272069918029654,0.000633358169941522,5503,128,0.115789473684211,0.197294877223723,0.197294877223723,0.197294877223723,0.0311506902191341,0.0311506902191341,0.0311506902191341,0.000792239891187303,0.000792239891187303,0.000792239891187303,0,0.31578947368421,0.263157894736842,0,0.526315789473684,0.263157894736842,1178504987458,"6"
603,0.583000000000001,-129.052440508645,-128.59625556304,0.45618494560469,1838,0.147668463805578,0.0123999854835254,0.000452531620831939,588,21,0.71,0.149382477202324,0.149382477202324,0.149382477202324,0.017664684402519,0.017664684402519,0.017664684402519,0.000708592146139042,0.000708592146139042,0.000708592146139042,0.736842105263158,0.31578947368421,0.105263157894737,1,0.31578947368421,0.210526315789474,412568903292,"6"
604,0.297999999999999,-233.005875170484,-171.536256419696,61.4696187507874,881,0.210240627793141,0.013116422329788,0.000875692260915333,404,27,0.683168316831683,0.0948523404514805,0.0948523404514805,0.0948523404514805,0.0257481747647179,0.0257481747647179,0.0257481747647179,0.00114759695028877,0.00114759695028877,0.00114759695028877,0.105263157894737,0,0.157894736842105,0.157894736842105,0.0526315789473684,0.0526315789473684,358834925542,"6"
605,0.3755,-64.5247099053918,-65.762345265287,1.23763535989524,273,0.277023821225378,0.0246217870857433,0.000674771799259889,247,7,1.1980198019802,0.194406122870326,0.194406122870326,0.194406122870326,0.0258403929338977,0.0258403929338977,0.0258403929338977,0.000875675905210274,0.000875675905210274,0.000875675905210274,0.368421052631579,0.947368421052631,0.578947368421053,0.210526315789474,0.894736842105263,0.631578947368421,302237789042,"6"
606,0.476499999999999,-328.284795807318,-331.895292222456,3.61049641513796,564,0.22233433894677,0.0278911734289887,0.00285373887255953,555,57,0.595959595959596,0.22605649607933,0.22605649607933,0.22605649607933,0.0198794060057254,0.0198794060057254,0.0198794060057254,0.0015129341206203,0.0015129341206203,0.0015129341206203,0.473684210526316,0.105263157894737,0,1,0.105263157894737,0,448524434125,"6"
607,0.646,-48.8159853334627,-48.7004680463298,0.115517287132882,508,0.221209632058064,0.00977681262862813,0.000217394569737609,231,5,0.752808988764045,0.169162293974297,0.169162293974297,0.169162293974297,0.0258473867519178,0.0258473867519178,0.0258473867519178,0.000867514545181509,0.000867514545181509,0.000867514545181509,0.210526315789474,0,0.105263157894737,0.31578947368421,0,0.0526315789473684,297934836209,"6"
608,0.503,-251.402350180778,-249.096298845345,2.30605133543324,1155,0.197692854018905,0.0175025325942352,0.00133562200646826,555,42,0.514851485148515,0.18356106031161,0.18356106031161,0.18356106031161,0.020203078072492,0.020203078072492,0.020203078072492,0.00121810111555073,0.00121810111555073,0.00121810111555073,0.31578947368421,0.894736842105263,0.368421052631579,0.789473684210526,0.473684210526316,0.631578947368421,426868266791,"6"
609,0.185499999999999,-1137.60941389247,-1136.4509041396,1.15850975286935,5726,0.0361743727632975,0.0111251730341525,0.000942094009030577,2185,185,0.112359550561798,0.16455979750568,0.16455979750568,0.16455979750568,0.0108166295124028,0.0108166295124028,0.0108166295124028,0.000854284317408323,0.000854284317408323,0.000854284317408323,0,0.421052631578947,0.684210526315789,0,0.894736842105263,0.684210526315789,1035664116708,"6"
610,0.412500000000001,-307.977017698812,-305.562102865969,2.41491483284329,1263,0.190697348889619,0.0274757541772991,0.00157736478967791,924,53,0.43010752688172,0.181100979223008,0.181100979223008,0.181100979223008,0.0230279667651983,0.0230279667651983,0.0230279667651983,0.00113712459087256,0.00113712459087256,0.00113712459087256,0.473684210526316,0.473684210526316,0.105263157894737,0.894736842105263,0.473684210526316,0.210526315789474,466294433500,"6"
611,0.0120000000000001,-1669.9991053747,-1716.51598558259,46.5168802078945,2578,0.0877646272359304,0.0553706022306305,0.00401041127060918,3432,249,0.505050505050505,0.195005337157896,0.195005337157896,0.195005337157896,0.0155036378393896,0.0155036378393896,0.0155036378393896,0.000524794817087396,0.000524794817087396,0.000524794817087396,0,0,0,0.157894736842105,0,0,1570953560334,"6"
612,0.204,-1221.10231923992,-1217.7866101542,3.31570908571803,4703,0.0465169225344515,0.0285567200581676,0.00151291512486811,3735,198,0.26,0.191525267816352,0.191525267816352,0.191525267816352,0.021314370974848,0.021314370974848,0.021314370974848,0.00109775028764811,0.00109775028764811,0.00109775028764811,0,0.31578947368421,0.210526315789474,0,0.31578947368421,0.31578947368421,1340851803542,"6"
613,0.525,-321.050089567108,-320.750557124201,0.299532442906809,1907,0.134016001236514,0.0169801305048063,0.00101701123814432,904,54,0.612244897959184,0.13486701666771,0.13486701666771,0.13486701666771,0.01953791639766,0.01953791639766,0.01953791639766,0.00113520255934456,0.00113520255934456,0.00113520255934456,0.631578947368421,0.368421052631579,0.368421052631579,1,0.631578947368421,0.736842105263158,439995019500,"6"
614,0.574,-84.2121131142363,-84.2930465439568,0.0809334297205311,1377,0.162724193469663,0.0178846868916149,0.000243552183050201,780,11,0.397959183673469,0.147296075922792,0.147296075922792,0.147296075922792,0.0174592744017336,0.0174592744017336,0.0174592744017336,0.000294800594192252,0.000294800594192252,0.000294800594192252,0.263157894736842,1,0.473684210526316,0.631578947368421,0.947368421052631,0.736842105263158,387854515083,"6"
615,0.606,-68.2613382860413,-69.0627824891966,0.801444203155327,93,0.275845528778302,0.02773220020079,0.0013440113319768,158,8,1.59405940594059,0.20926122078623,0.20926122078623,0.20926122078623,0.0239341361935943,0.0239341361935943,0.0239341361935943,0.000995381105322456,0.000995381105322456,0.000995381105322456,0.105263157894737,0.31578947368421,0.263157894736842,0.105263157894737,0.473684210526316,0.31578947368421,306886528708,"6"
616,0.541500000000001,-66.9916526680686,-68.9126709282762,1.92101826020759,1369,0.19132120273387,0.00488963586589982,0.000211664215684988,206,9,0.863157894736842,0.215017696445145,0.215017696445145,0.215017696445145,0.0209157734847751,0.0209157734847751,0.0209157734847751,0.00081692658599427,0.00081692658599427,0.00081692658599427,0.631578947368421,0,0.105263157894737,0.736842105263158,0,0.0526315789473684,311660947000,"6"
617,0.482499999999999,-546.160345441184,-547.264708462438,1.10436302125447,2236,0.132322463045545,0.0172559842693313,0.001670122868017,995,96,0.343434343434343,0.142105056445618,0.142105056445618,0.142105056445618,0.0140564054981614,0.0140564054981614,0.0140564054981614,0.00125639727963984,0.00125639727963984,0.00125639727963984,0.684210526315789,0.105263157894737,0.0526315789473684,0.578947368421053,0.210526315789474,0.0526315789473684,582160603666,"6"
618,0.438,-295.149570457022,-294.803916421976,0.345654035046095,1606,0.16575491775153,0.0221067132766749,0.00113426002972012,973,50,0.602040816326531,0.192688094282825,0.192688094282825,0.192688094282825,0.0269862374327027,0.0269862374327027,0.0269862374327027,0.00126875607603408,0.00126875607603408,0.00126875607603408,0.842105263157894,0.210526315789474,0.368421052631579,0.473684210526316,0.31578947368421,0.473684210526316,442954579167,"6"
619,0.3775,-200.048096880114,-199.889776206143,0.158320673970678,1843,0.149944521740311,0.0220469039359847,0.000676618187674261,1070,33,0.525773195876289,0.148760937980422,0.148760937980422,0.148760937980422,0.0249813555620334,0.0249813555620334,0.0249813555620334,0.000853530052064537,0.000853530052064537,0.000853530052064537,0.473684210526316,0.421052631578947,0.631578947368421,1,0.578947368421053,0.421052631578947,427545343208,"6"
620,0.444,-369.707286792585,-370.064937440636,0.357650648050765,4223,0.0821656163237516,0.00983540879082342,0.000670928125029972,972,66,0.721649484536082,0.139870256383719,0.139870256383719,0.139870256383719,0.0151930745424045,0.0151930745424045,0.0151930745424045,0.00100093056315958,0.00100093056315958,0.00100093056315958,0,0,0,0,0,0.0526315789473684,540726522208,"6"
621,0.152999999999998,-738.633314633302,-768.300957538802,29.6676429055003,4928,0.037290106887264,0.033539843283598,0.000889707432666363,4668,124,0.237623762376238,0.245956258097738,0.245956258097738,0.245956258097738,0.0175798006670878,0.0175798006670878,0.0175798006670878,0.000563444470500893,0.000563444470500893,0.000563444470500893,0,0,0.0526315789473684,0,0.105263157894737,0.105263157894737,1237884394333,"6"
622,0.367000000000001,-378.376799723561,-379.472120780388,1.09532105682672,4929,0.0531668353633416,0.0130978221035243,0.000444365202123257,1988,67,0.72,0.159119585543183,0.159119585543183,0.159119585543183,0.0200410404550929,0.0200410404550929,0.0200410404550929,0.000737771195226756,0.000737771195226756,0.000737771195226756,0,0,0,0,0,0.0526315789473684,629277421792,"6"
623,0.280499999999999,-1724.45214801169,-1721.41782533838,3.03432267330845,4686,0.0498133636191669,0.0232625990374788,0.00205772827367732,3079,272,0.252525252525253,0.173861860680293,0.173861860680293,0.173861860680293,0.0170482206293107,0.0170482206293107,0.0170482206293107,0.00144006560265322,0.00144006560265322,0.00144006560265322,0,0.157894736842105,0.157894736842105,0,0.157894736842105,0.105263157894737,1364128225625,"6"
624,0.468999999999999,-183.174951817729,-183.892441852064,0.717490034334617,575,0.194862387677726,0.0328019832522708,0.00123202403087269,773,29,0.574257425742574,0.163714725206513,0.163714725206513,0.163714725206513,0.0333205596950788,0.0333205596950788,0.0333205596950788,0.00124545453601274,0.00124545453601274,0.00124545453601274,0.263157894736842,0.842105263157894,0.789473684210526,0.31578947368421,0.947368421052631,1,374890167916,"6"
625,0.679,-74.7791399274758,-75.7048637192442,0.925723791768434,964,0.180382496625852,0.0145391382946058,0.000274530114956077,490,9,0.857142857142857,0.19201580802674,0.19201580802674,0.19201580802674,0.0237429106120691,0.0237429106120691,0.0237429106120691,0.000529024079069432,0.000529024079069432,0.000529024079069432,0.526315789473684,0.210526315789474,0.894736842105263,0.842105263157894,0.210526315789474,0.31578947368421,326755242042,"6"
626,0.516000000000001,-386.676737447242,-386.223262679308,0.45347476793421,2210,0.133617460432179,0.0265382648688612,0.00120803206882357,1475,67,0.404040404040404,0.168019221782193,0.168019221782193,0.168019221782193,0.0234865322218842,0.0234865322218842,0.0234865322218842,0.000979427126114497,0.000979427126114497,0.000979427126114497,0.157894736842105,0.473684210526316,0.157894736842105,0.157894736842105,0.526315789473684,0.31578947368421,557714252791,"6"
627,0.536,-361.855782927421,-360.735060522477,1.12072240494399,566,0.203012849193954,0.0300464272474192,0.00307973147170898,595,61,0.48421052631579,0.253415977399082,0.253415977399082,0.253415977399082,0.020903461962165,0.020903461962165,0.020903461962165,0.00159443664553884,0.00159443664553884,0.00159443664553884,0.31578947368421,0,0,0.31578947368421,0,0,475424635791,"6"
628,0.2105,-263.408669185398,-265.758721010948,2.35005182555005,512,0.20396668808219,0.029273912378711,0.00201906669194579,632,44,0.777777777777778,0.203562112116728,0.203562112116728,0.203562112116728,0.028333017461582,0.028333017461582,0.028333017461582,0.00145860470300953,0.00145860470300953,0.00145860470300953,0.947368421052631,0.578947368421053,0.0526315789473684,1,0.894736842105263,0.157894736842105,405217379208,"6"
629,0.4445,-110.021869561418,-109.798619284393,0.223250277024732,401,0.219271758496176,0.0149447042869689,0.00122163988443812,199,16,0.584269662921348,0.204522698721145,0.204522698721145,0.204522698721145,0.0183497841477255,0.0183497841477255,0.0183497841477255,0.001012232325897,0.001012232325897,0.001012232325897,0.947368421052631,0.894736842105263,0.263157894736842,0.736842105263158,0.473684210526316,0.473684210526316,331098649167,"6"
630,0.3355,-795.010075459142,-794.780537150946,0.229538308196084,3363,0.095639918418271,0.0176975873398381,0.001518760541333,1535,132,0.255102040816327,0.159695620293909,0.159695620293909,0.159695620293909,0.0178771672225081,0.0178771672225081,0.0178771672225081,0.00136837864297812,0.00136837864297812,0.00136837864297812,0,0.736842105263158,0.421052631578947,0,1,0.421052631578947,811116456375,"6"
631,0.581,-90.7405127167453,-90.0877991307592,0.652713585986064,1263,0.180382496625852,0.0179144874752968,0.000338263947031655,684,13,0.463157894736842,0.153129521936003,0.153129521936003,0.153129521936003,0.0233809761110816,0.0233809761110816,0.0233809761110816,0.000669251090428284,0.000669251090428284,0.000669251090428284,0.157894736842105,0.578947368421053,0.157894736842105,0.368421052631579,0.421052631578947,0.157894736842105,402531588875,"6"
632,0.3045,-363.74023523003,-364.102904546542,0.362669316511528,3687,0.0900090776553079,0.0171013004271689,0.000732602051002348,1510,65,0.326315789473684,0.178070673664366,0.178070673664366,0.178070673664366,0.0186793479717721,0.0186793479717721,0.0186793479717721,0.000795551697567767,0.000795551697567767,0.000795551697567767,0,0.842105263157894,0.631578947368421,0,0.684210526315789,0.631578947368421,1535405847167,"6"
633,0.545999999999999,-123.145384436752,-123.96954112545,0.824156688698451,1219,0.156138649555252,0.0171844470815489,0.000452596908922447,700,18,0.494949494949495,0.170908350072849,0.170908350072849,0.170908350072849,0.0173238927403917,0.0173238927403917,0.0173238927403917,0.000462434434867144,0.000462434434867144,0.000462434434867144,0.947368421052631,0.736842105263158,0.894736842105263,0.684210526315789,1,0.947368421052631,1353730291584,"6"
634,0.284,-617.753326162171,-617.166075073506,0.587251088665425,3981,0.0726648675552892,0.0196035842591329,0.00101665388634627,2044,106,0.222222222222222,0.12933152924859,0.12933152924859,0.12933152924859,0.0220307368786643,0.0220307368786643,0.0220307368786643,0.0011292125734895,0.0011292125734895,0.0011292125734895,0,0.578947368421053,0.894736842105263,0,0.526315789473684,0.578947368421053,2433087186750,"6"
635,0.487500000000001,-415.658189742047,-411.183979491496,4.47421025055166,1704,0.159575471757105,0.0267827239021971,0.00161172081512617,1212,73,0.354166666666667,0.217655140936503,0.217655140936503,0.217655140936503,0.0254832435598126,0.0254832435598126,0.0254832435598126,0.001274706444996,0.001274706444996,0.001274706444996,0.157894736842105,0.631578947368421,0.263157894736842,0.31578947368421,0.736842105263158,0.210526315789474,1926253397875,"6"
636,0.5965,-187.732571128387,-188.997011881239,1.26444075285161,1511,0.152985928349167,0.0125274633814829,0.00076272809242697,539,33,0.577319587628866,0.230328647121269,0.230328647121269,0.230328647121269,0.0179480553068944,0.0179480553068944,0.0179480553068944,0.00102847914236113,0.00102847914236113,0.00102847914236113,0,0.894736842105263,0.31578947368421,0.0526315789473684,0.31578947368421,0.421052631578947,1287299000583,"6"
637,0.5515,-236.30622470415,-234.247012971832,2.05921173231835,1741,0.160905863428929,0.0163778537894719,0.000897796357630926,767,42,1.14432989690722,0.17882147612264,0.17882147612264,0.17882147612264,0.0157450839062993,0.0157450839062993,0.0157450839062993,0.000792392762788764,0.000792392762788764,0.000792392762788764,0.894736842105263,0.842105263157894,0.421052631578947,0.578947368421053,0.947368421052631,0.789473684210526,1723153144708,"6"
638,0.2415,-1063.99753202312,-1064.59544991225,0.597917889130485,6763,0.0102508133240734,0.0172830557624944,0.000574085266222913,5208,173,0.173469387755102,0.242620813866212,0.242620813866212,0.242620813866212,0.0125909187826458,0.0125909187826458,0.0125909187826458,0.000427148013942024,0.000427148013942024,0.000427148013942024,0,0.105263157894737,0.157894736842105,0,0.157894736842105,0.31578947368421,2296350692625,"6"
639,0.284,-728.198285964339,-727.09754039273,1.10074557160874,5482,0.0425926199701351,0.0185977839912162,0.00074426950687422,3078,123,0.267326732673267,0.144921631621649,0.144921631621649,0.144921631621649,0.0182929650050161,0.0182929650050161,0.0182929650050161,0.00074534586809429,0.00074534586809429,0.00074534586809429,0,0.842105263157894,0.842105263157894,0,0.947368421052631,1,1091598464291,"6"
640,0.567499999999999,-72.9198349277664,-72.6932254133116,0.226609514454879,952,0.192488343361034,0.00675564663263721,0.000296593629818949,230,10,1.38613861386139,0.16320965751195,0.16320965751195,0.16320965751195,0.00934094504664718,0.00934094504664718,0.00934094504664718,0.000448097533710964,0.000448097533710964,0.000448097533710964,0.31578947368421,0.631578947368421,0.736842105263158,0.578947368421053,0.578947368421053,0.368421052631579,343990297416,"6"
641,0.206,-1201.68301474639,-1203.42985499748,1.74684025108922,6148,0.0289756428131689,0.0177589576157156,0.000932969506734897,3706,195,0.108910891089109,0.17763447394303,0.17763447394303,0.17763447394303,0.0158224490395638,0.0158224490395638,0.0158224490395638,0.000830685869791271,0.000830685869791271,0.000830685869791271,0,0.473684210526316,0.842105263157894,0,0.421052631578947,0.473684210526316,1211965678792,"6"
642,0.298,-800.926328724256,-802.514927480361,1.5885987561054,3396,0.0500115151873246,0.0426070353431519,0.0013313579843928,4272,134,0.27,0.204261255505842,0.204261255505842,0.204261255505842,0.0262493534987451,0.0262493534987451,0.0262493534987451,0.000836033901741423,0.000836033901741423,0.000836033901741423,0,0,0,0,0,0,970831900333,"6"
643,0.298499999999999,-602.557416730073,-602.350088601058,0.207328129015877,3787,0.0805772009800281,0.0196275533808656,0.00102961281935506,1986,104,0.255102040816327,0.15875375435106,0.15875375435106,0.15875375435106,0.0165566661475991,0.0165566661475991,0.0165566661475991,0.000847237877561826,0.000847237877561826,0.000847237877561826,0,0.157894736842105,0.421052631578947,0,0.31578947368421,0.31578947368421,836533975292,"6"
644,0.53,-128.202088420898,-126.833672454567,1.36841596633056,669,0.171044246585048,0.0253176574043198,0.000672211256290887,669,18,0.520408163265306,0.24252329377158,0.24252329377158,0.24252329377158,0.0207719812734756,0.0207719812734756,0.0207719812734756,0.000673666885986617,0.000673666885986617,0.000673666885986617,0.105263157894737,0.157894736842105,0.789473684210526,0.0526315789473684,0.31578947368421,1,398232830042,"6"
